Episode,Ep start ts,Feedback ts,Human Reward,Environment Reward
1,10:15:22.973901,,1,-1.0
1,10:15:23.519103,,1,-1.0
1,10:15:24.065094,,1,-1.0
1,10:15:24.614388,,1,-1.0
1,10:15:25.162889,,1,-1.0
1,10:15:25.708332,,1,-1.0
1,10:15:26.260875,,1,-1.0
1,10:15:26.812210,,1,-1.0
1,10:15:27.367366,,1,-1.0
1,10:15:27.916766,,1,-1.0
1,10:15:28.470669,,1,-1.0
1,10:15:29.017081,,1,-1.0
1,10:15:29.559000,,1,-1.0
1,10:15:30.100975,,1,-1.0
1,10:15:30.645541,,1,-1.0
1,10:15:31.189761,,1,-1.0
1,10:15:31.738020,,1,-1.0
1,10:15:32.282845,,1,-1.0
1,10:15:32.827696,,1,-1.0
1,10:15:33.379454,,1,-1.0
1,10:15:33.923209,,1,-1.0
1,10:15:34.468004,,1,-1.0
1,10:15:35.021968,,1,-1.0
1,10:15:35.575787,,1,-1.0
1,10:15:36.133101,,1,-1.0
1,10:15:36.684684,,1,-1.0
1,10:15:37.235781,,1,-1.0
1,10:15:37.787659,,1,-1.0
1,10:15:38.340877,,1,-1.0
1,10:15:38.894744,,1,-1.0
Episode,Ep start ts,Feedback ts,Human Reward,Environment Reward
2,10:15:39.454898,,1,-1.0
2,10:15:43.392939,,1,-1.0
2,10:15:43.936013,,1,-1.0
2,10:15:44.490118,,1,-1.0
2,10:15:45.044045,,1,-1.0
2,10:15:47.386810,,1,-1.0
2,10:15:47.931526,,1,-1.0
2,10:15:48.484568,,1,-1.0
2,10:15:49.038357,,1,-1.0
2,10:15:49.590141,,1,-1.0
2,10:15:50.133417,,1,-1.0
2,10:15:50.677484,,1,-1.0
2,10:15:51.225275,,1,-1.0
2,10:15:51.771592,,1,-1.0
2,10:15:52.318615,,1,-1.0
2,10:15:52.867087,,1,-1.0
2,10:15:53.413175,,1,-1.0
2,10:15:53.967076,,1,-1.0
2,10:15:54.519709,,1,-1.0
2,10:15:55.066994,,1,-1.0
2,10:15:55.611808,,1,-1.0
2,10:15:56.162855,,1,-1.0
2,10:15:56.713864,,1,-1.0
2,10:15:57.268131,,1,-1.0
2,10:15:57.822188,,1,-1.0
2,10:15:58.377146,,1,-1.0
2,10:15:58.935422,,1,-1.0
2,10:15:59.488035,,1,-1.0
2,10:16:00.038375,,1,-1.0
2,10:16:00.736741,,1,-1.0
2,10:16:01.319590,,1,-1.0
2,10:16:03.673041,,-1,-1.0
2,10:16:04.219483,,-1,-1.0
2,10:16:05.610345,,-1,-1.0
2,10:16:06.155441,,-1,-1.0
2,10:16:06.711949,,-1,-1.0
2,10:16:07.261628,,-1,-1.0
2,10:16:07.816121,,-1,-1.0
2,10:16:08.367037,,-1,-1.0
2,10:16:08.919959,,1,-1.0
2,10:16:09.474311,,1,-1.0
2,10:16:10.029193,,1,-1.0
2,10:16:10.574755,,1,-1.0
2,10:16:11.116367,,1,-1.0
2,10:16:11.660628,,1,-1.0
2,10:16:12.205558,,1,-1.0
2,10:16:12.751658,,1,-1.0
2,10:16:13.294047,,1,-1.0
2,10:16:13.838245,,1,-1.0
2,10:16:14.382974,,1,-1.0
2,10:16:14.935380,,1,-1.0
2,10:16:15.481986,,1,-1.0
2,10:16:16.027748,,1,-1.0
2,10:16:16.579098,,1,-1.0
2,10:16:17.129083,,1,-1.0
2,10:16:17.677939,,1,-1.0
2,10:16:18.228073,,1,-1.0
2,10:16:18.773352,,1,-1.0
2,10:16:19.325022,,1,-1.0
2,10:16:19.876295,,1,-1.0
2,10:16:20.428660,,1,-1.0
2,10:16:20.976300,,1,-1.0
2,10:16:21.518221,,1,-1.0
2,10:16:22.060682,,1,-1.0
2,10:16:22.605719,,1,-1.0
2,10:16:23.149474,,1,-1.0
2,10:16:23.718230,,1,-1.0
2,10:16:24.265023,,1,-1.0
2,10:16:24.811151,,1,-1.0
2,10:16:25.361608,,1,-1.0
2,10:16:25.908935,,1,-1.0
2,10:16:26.455326,,1,-1.0
2,10:16:27.005563,,1,-1.0
2,10:16:27.552032,,1,-1.0
2,10:16:28.106089,,1,-1.0
2,10:16:28.659835,,1,-1.0
2,10:16:29.206723,,1,-1.0
2,10:16:29.759144,,1,-1.0
2,10:16:31.152152,,-1,-1.0
2,10:16:31.726834,,1,-1.0
2,10:16:33.119943,,1,-1.0
2,10:16:33.676036,,1,-1.0
2,10:16:34.232966,,1,-1.0
2,10:16:34.787866,,1,-1.0
2,10:16:35.342915,,1,-1.0
2,10:16:35.895651,,1,-1.0
2,10:16:36.448967,,1,-1.0
2,10:16:36.997051,,1,-1.0
2,10:16:37.545828,,1,-1.0
2,10:16:38.094803,,1,-1.0
2,10:16:38.648146,,1,-1.0
2,10:16:39.196902,,1,-1.0
2,10:16:39.749811,,1,-1.0
2,10:16:40.305990,,1,-1.0
2,10:16:40.855788,,1,-1.0
2,10:16:41.402980,,1,-1.0
2,10:16:41.950253,,1,-1.0
2,10:16:42.492815,,1,-1.0
2,10:16:43.037776,,1,-1.0
2,10:16:43.583087,,1,-1.0
2,10:16:44.131928,,1,-1.0
2,10:16:44.681998,,1,-1.0
2,10:16:45.228818,,1,-1.0
2,10:16:45.779094,,1,-1.0
2,10:16:46.331275,,1,-1.0
2,10:16:46.876151,,1,-1.0
2,10:16:47.423213,,1,-1.0
2,10:16:47.974902,,1,-1.0
2,10:16:48.525642,,1,-1.0
2,10:16:49.076237,,1,-1.0
2,10:16:49.626543,,1,-1.0
2,10:16:50.177417,,1,-1.0
2,10:16:50.731974,,1,-1.0
2,10:16:51.289158,,1,-1.0
2,10:16:51.839699,,1,-1.0
2,10:16:52.382824,,1,-1.0
2,10:16:52.925115,,1,-1.0
2,10:16:53.470859,,1,-1.0
2,10:16:54.013753,,1,-1.0
2,10:16:54.556829,,1,-1.0
