Episode,Ep start ts,Feedback ts,Human Reward,Environment Reward
2,10:00:47.737860,,1,-1.0
2,10:00:48.280900,,1,-1.0
2,10:00:48.827176,,1,-1.0
2,10:00:49.373054,,1,-1.0
2,10:00:49.918873,,1,-1.0
2,10:00:50.464058,,1,-1.0
2,10:00:51.011946,,1,-1.0
2,10:00:51.558140,,1,-1.0
2,10:00:52.103792,,1,-1.0
2,10:00:52.656114,,1,-1.0
2,10:00:53.202070,,1,-1.0
2,10:00:53.751864,,1,-1.0
2,10:00:54.305972,,1,-1.0
2,10:00:54.859581,,1,-1.0
2,10:00:55.415145,,1,-1.0
2,10:00:55.969478,,1,-1.0
2,10:00:56.518651,,1,-1.0
2,10:00:57.075851,,1,-1.0
2,10:00:57.632791,,1,-1.0
2,10:00:58.185933,,1,-1.0
2,10:00:58.740338,,1,-1.0
2,10:00:59.293071,,1,-1.0
2,10:00:59.846072,,1,-1.0
2,10:01:00.392271,,1,-1.0
2,10:01:00.943375,,1,-1.0
2,10:01:01.493776,,1,-1.0
2,10:01:02.170216,,-1,-1.0
2,10:01:03.737071,,-1,-1.0
2,10:01:05.120798,,1,-1.0
2,10:01:07.564321,,-1,-1.0
2,10:01:08.943405,,-1,-1.0
2,10:01:09.495327,,-1,-1.0
2,10:01:10.128066,,-1,-1.0
2,10:01:11.515582,,1,-1.0
2,10:01:12.064902,,1,-1.0
2,10:01:12.609654,,1,-1.0
2,10:01:13.185805,,1,-1.0
2,10:01:13.738591,,1,-1.0
2,10:01:14.287984,,1,-1.0
2,10:01:14.834044,,1,-1.0
2,10:01:15.391045,,1,-1.0
2,10:01:15.942114,,1,-1.0
2,10:01:18.169859,,1,-1.0
2,10:01:18.715666,,1,-1.0
2,10:01:19.257943,,1,-1.0
2,10:01:19.806837,,1,-1.0
2,10:01:20.351508,,1,-1.0
2,10:01:20.898189,,1,-1.0
2,10:01:21.447380,,1,-1.0
2,10:01:22.002180,,1,-1.0
2,10:01:22.551779,,1,-1.0
2,10:01:23.097289,,1,-1.0
2,10:01:23.642603,,1,-1.0
2,10:01:24.192267,,1,-1.0
2,10:01:24.738521,,1,-1.0
2,10:01:25.293865,,1,-1.0
2,10:01:25.848962,,1,-1.0
2,10:01:26.405070,,1,-1.0
2,10:01:26.958076,,1,-1.0
2,10:01:27.513270,,1,-1.0
2,10:01:28.063762,,1,-1.0
2,10:01:28.605765,,1,-1.0
2,10:01:29.150094,,1,-1.0
2,10:01:29.695291,,1,-1.0
2,10:01:30.241052,,1,-1.0
2,10:01:30.785806,,1,-1.0
2,10:01:33.007853,,1,-1.0
2,10:01:33.551004,,1,-1.0
2,10:01:34.102714,,1,-1.0
2,10:01:34.652099,,1,-1.0
2,10:01:35.204390,,1,-1.0
2,10:01:36.598951,,-1,-1.0
2,10:01:37.146613,,-1,-1.0
2,10:01:37.893227,,1,-1.0
2,10:01:38.627987,,1,-1.0
2,10:01:39.169726,,1,-1.0
2,10:01:39.714070,,1,-1.0
2,10:01:40.262128,,1,-1.0
2,10:01:40.806495,,1,-1.0
2,10:01:41.353675,,1,-1.0
2,10:01:41.903027,,1,-1.0
2,10:01:42.449662,,1,-1.0
2,10:01:42.997713,,1,-1.0
2,10:01:43.541031,,1,-1.0
2,10:01:44.083658,,1,-1.0
2,10:01:44.633112,,1,-1.0
2,10:01:45.181035,,1,-1.0
2,10:01:45.729539,,1,-1.0
2,10:01:46.274653,,1,-1.0
2,10:01:46.819815,,1,-1.0
2,10:01:47.368779,,1,-1.0
2,10:01:47.917344,,1,-1.0
2,10:01:48.472614,,1,-1.0
2,10:01:49.025237,,1,-1.0
2,10:01:49.577936,,1,-1.0
2,10:01:50.135335,,1,-1.0
2,10:01:50.681082,,1,-1.0
2,10:01:51.238250,,1,-1.0
2,10:01:51.789668,,1,-1.0
2,10:01:52.347874,,1,-1.0
2,10:01:52.899239,,1,-1.0
2,10:01:53.450736,,1,-1.0
2,10:01:54.007911,,1,-1.0
2,10:01:54.561259,,1,-1.0
2,10:01:55.115232,,1,-1.0
2,10:01:55.666187,,1,-1.0
2,10:01:56.213973,,1,-1.0
2,10:01:56.767125,,1,-1.0
2,10:01:57.321787,,1,-1.0
2,10:01:57.876319,,1,-1.0
2,10:01:58.430055,,1,-1.0
